Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
1120,558,5.53,111,98,Valid
1121,62,5.728,117,202,Valid
1121,590,5.85,113,234,Valid
1122,134,5.855,110,244,Valid
1122,646,6.063,115,360,Valid
1123,190,6.236,110,340,Valid
1123,718,6.101,115,247,Valid
1124,254,6.081,111,243,Valid
1124,790,5.855,111,223,Valid
1125,311,6.21,113,325,Valid
1125,847,6.182,115,197,Valid
1126,375,6.071,111,246,Valid
1126,895,5.997,115,269,Valid
1127,439,5.956,111,255,Valid
1128,7,5.872,104,281,Valid
1128,535,5.992,113,269,Valid
1129,71,6.083,111,290,Valid
1129,607,6.002,113,213,Valid
1130,103,5.845,120,183,Valid
1130,647,5.768,108,291,Valid
1131,231,5.74,104,192,Valid
1131,775,5.944,108,283,Valid
1132,351,6.114,102,309,Valid
1132,919,6.431,107,346,Valid
1133,495,5.951,107,192,Valid
1134,39,5.819,107,256,Valid
1134,584,6.032,110,290,Valid
1135,168,5.855,104,228,Valid
1135,728,6.218,105,283,Valid
1136,288,5.814,108,240,Valid
1136,832,5.903,110,234,Valid
1137,392,5.966,105,270,Valid
1137,960,5.987,105,287,Valid
1138,520,6.126,107,312,Valid
1139,80,6.238,107,284,Valid
1139,640,6.452,104,339,Valid
1140,232,6.462,104,276,Valid
1140,784,6.325,108,264,Valid
1141,328,6.327,110,314,Valid
1141,912,6.177,102,227,Valid
1142,464,6.236,108,210,Valid
1143,8,6.078,110,263,Valid
1143,585,5.906,104,250,Valid
1144,145,6.043,105,271,Valid
1144,713,6.205,107,243,Valid
1145,305,6.48,98,340,Valid
1145,921,6.304,98,282,Valid
1146,457,6.337,113,295,Valid
1147,49,5.997,100,235,Valid
1147,617,6.086,105,308,Valid
1148,185,6.134,107,248,Valid
1148,729,6.04,108,263,Valid
1149,289,6.22,108,278,Valid
1149,873,6.355,101,291,Valid
1150,441,6.086,107,231,Valid
1150,985,6.269,107,344,Valid
1151,561,5.883,108,229,Valid
1152,121,5.867,105,238,Valid
1152,722,5.898,96,292,Valid
1153,306,5.794,105,288,Valid
1153,866,6.195,107,303,Valid
1154,450,5.946,102,231,Valid
1155,2,5.659,108,230,Valid
1155,562,5.964,105,334,Valid
1156,162,5.751,100,290,Valid
1156,714,5.591,110,263,Valid
1157,306,5.387,102,216,Valid
1157,858,5.07,108,183,Valid
1158,402,5.372,107,320,Valid
1158,978,4.671,111,125,Valid
1159,506,4.481,108,170,Valid
1160,2,4.803,120,204,Valid
1160,562,5.105,107,203,Valid
1161,42,4.872,127,136,Valid
1163,19,3.65,,179,Valid
1163,443,3.985,150,223,Valid
1163,915,4.889,127,279,Valid
1164,403,5.268,120,334,Valid
1164,899,5.761,122,317,Valid
1165,419,5.812,117,196,Valid
1165,907,5.85,120,267,Valid
1166,403,5.631,122,209,Valid
1166,907,5.464,119,197,Valid
1167,411,5.375,119,231,Valid
1167,915,5.288,119,201,Valid
1168,411,5.418,120,194,Valid
1168,907,5.578,120,204,Valid
1169,395,5.461,125,187,Valid
1169,891,5.573,119,217,Valid
1170,403,5.405,117,196,Valid
1170,907,5.535,117,308,Valid
1171,436,5.204,117,145,Valid
1171,932,5.507,119,235,Valid
1172,452,5.293,115,192,Valid
1172,956,5.387,117,267,Valid
1173,476,5.347,117,226,Valid
1174,4,5.575,111,270,Valid
1174,532,5.514,113,251,Valid
1175,52,5.667,117,277,Valid
1175,572,5.57,115,207,Valid
1176,68,5.512,119,255,Valid
1176,580,5.558,119,241,Valid
1177,100,5.636,115,257,Valid
1177,620,5.763,113,284,Valid
1178,156,5.641,113,226,Valid
1178,668,5.352,117,232,Valid
1179,204,5.359,110,267,Valid
1179,708,5.395,120,243,Valid
1180,237,5.54,113,212,Valid
1180,757,5.608,115,238,Valid
1181,261,5.57,119,228,Valid
1181,773,5.766,117,257,Valid
1182,285,5.847,117,248,Valid
1182,805,6.048,113,304,Valid
1183,341,6.04,113,234,Valid
1183,869,6.066,111,268,Valid
1184,389,6.111,115,277,Valid
1184,909,6.104,117,239,Valid
1185,405,6.045,120,215,Valid
1185,901,6.266,120,272,Valid
1186,413,6.157,117,255,Valid
1186,925,6.086,117,269,Valid
1187,429,5.999,119,208,Valid
1187,925,5.972,120,221,Valid
1188,429,5.685,119,233,Valid
1188,917,5.946,122,272,Valid
1189,462,5.893,110,244,Valid
1189,950,5.926,122,229,Valid
1190,454,5.997,119,230,Valid
1190,950,5.939,120,238,Valid
1191,454,5.865,119,224,Valid
1191,966,5.801,119,207,Valid
1192,478,5.707,115,225,Valid
1192,982,5.941,119,264,Valid
1193,494,5.702,119,207,Valid
1193,982,5.794,119,288,Valid
1194,486,5.649,122,207,Valid
1194,982,5.756,119,255,Valid
1195,494,5.707,117,221,Valid
1195,990,5.486,122,183,Valid
1196,478,5.695,119,291,Valid
1196,998,5.763,117,223,Valid
1197,502,5.89,119,263,Valid
1198,6,5.568,120,204,Valid
1198,502,5.646,119,236,Valid
1199,14,5.552,115,251,Valid
1199,519,5.431,122,225,Valid
1200,7,5.616,122,218,Valid
1200,519,5.87,113,246,Valid
1201,39,5.89,117,289,Valid
1201,559,5.664,117,217,Valid
1202,79,5.532,113,208,Valid
1202,575,5.672,119,271,Valid
1203,103,5.669,115,251,Valid
1203,615,5.542,117,240,Valid
1204,135,5.598,115,225,Valid
1204,655,5.512,115,209,Valid
1205,151,5.565,119,266,Valid
1205,663,5.646,119,249,Valid
1206,167,5.771,117,284,Valid
1206,695,5.933,115,270,Valid
1207,199,5.941,117,289,Valid
1207,719,5.761,117,213,Valid
1208,232,6.043,115,308,Valid
1208,768,5.895,113,245,Valid
1209,296,5.941,113,228,Valid
1209,824,5.852,113,245,Valid
1210,336,5.923,117,248,Valid
1210,856,5.921,115,258,Valid
1211,392,5.87,111,227,Valid
1211,880,5.827,122,251,Valid
1212,400,5.712,115,247,Valid
1212,896,5.441,122,184,Valid
1213,400,5.497,115,244,Valid
1213,920,5.578,117,247,Valid
1214,424,5.415,119,184,Valid
1214,920,5.606,119,277,Valid
1215,424,5.585,120,252,Valid
1215,936,5.578,115,262,Valid
1216,424,5.906,122,311,Valid
1216,936,5.829,119,231,Valid
1217,441,5.738,119,217,Valid
1217,945,5.814,117,265,Valid
1218,457,5.618,117,243,Valid
1218,977,5.766,117,256,Valid
1219,473,5.794,120,251,Valid
1219,977,6.027,119,262,Valid
1220,481,5.982,117,263,Valid
1220,977,5.916,120,279,Valid
1221,481,5.834,122,199,Valid
1221,969,5.918,119,294,Valid
1222,465,6.005,120,286,Valid
1222,961,6.101,120,284,Valid
1223,457,5.753,122,190,Valid
1223,961,5.969,117,301,Valid
1224,473,6.091,117,285,Valid
1224,985,6.142,120,236,Valid
1225,497,6.248,113,268,Valid
1226,17,6.005,117,246,Valid
1226,522,6.111,117,296,Valid
1227,26,5.822,120,229,Valid
1227,530,5.872,117,264,Valid
1228,26,5.771,122,231,Valid
1228,522,5.598,120,229,Valid
1229,26,5.563,117,251,Valid
1229,514,5.73,125,245,Valid
1230,10,5.959,119,285,Valid
1230,506,5.936,120,270,Valid
1231,18,6.076,117,258,Valid
1231,506,6.096,125,247,Valid
1232,2,6.025,120,238,Valid
1232,490,5.773,122,228,Valid
1232,978,5.806,120,283,Valid
1233,474,5.725,122,232,Valid
1233,954,5.659,125,213,Valid
1234,434,5.776,122,271,Valid
1234,946,5.489,120,167,Valid
1235,411,5.39,125,241,Valid
1235,907,5.352,120,252,Valid
1236,395,5.225,125,223,Valid
1236,867,5.331,125,266,Valid
1237,371,5.54,119,250,Valid
1237,867,5.812,120,313,Valid
1238,379,5.659,119,212,Valid
1238,867,5.779,119,304,Valid
1239,371,5.342,125,177,Valid
1239,851,5.319,122,227,Valid
1240,331,5.552,122,303,Valid
1240,851,5.324,119,174,Valid
1241,315,5.458,125,268,Valid
1241,811,5.4,125,205,Valid
1242,307,5.565,117,268,Valid
1242,795,5.537,125,263,Valid
1243,307,5.42,117,215,Valid
1243,803,5.494,119,277,Valid
1244,308,5.451,120,242,Valid
1244,796,5.204,122,195,Valid
1245,292,5.613,119,290,Valid
1245,796,5.443,120,233,Valid
1246,276,5.309,125,204,Valid
1246,756,5.448,125,223,Valid
1247,252,5.679,119,275,Valid
1247,732,5.469,127,237,Valid
1248,212,5.616,125,250,Valid
1248,692,5.715,122,266,Valid
1249,164,5.667,127,278,Valid
1249,652,5.527,127,178,Valid
1250,100,5.314,131,213,Valid
1250,564,5.126,129,199,Valid
1251,44,5.215,122,259,Valid
1251,564,5.217,117,219,Valid
1252,76,5.296,117,229,Valid
1252,596,5.159,113,229,Valid
1253,100,5.001,120,199,Valid
1253,581,5.085,125,226,Valid
1254,85,5.072,119,203,Valid
1254,597,5.362,115,275,Valid
1255,109,5.263,119,219,Valid
1255,605,5.354,119,265,Valid
1256,109,5.075,120,229,Valid
1256,613,5.085,119,214,Valid
1257,109,5.1,119,234,Valid
1257,589,5.324,125,298,Valid
1258,101,5.113,120,157,Valid
1258,573,5.11,122,208,Valid
1259,53,5.481,122,322,Valid
1259,573,5.618,119,266,Valid
1260,53,5.431,125,199,Valid
1260,542,5.535,120,257,Valid
1261,54,5.38,120,199,Valid
1261,541,5.217,120,218,Valid
1262,45,5.296,117,257,Valid
1262,541,5.179,122,230,Valid
1263,5,4.948,131,173,Valid
1263,470,4.877,125,207,Valid
1263,942,4.651,129,192,Valid
1264,454,4.729,115,234,Valid
1264,958,4.76,120,208,Valid
1265,478,4.854,115,190,Valid
1265,990,5.057,113,287,Valid
1266,518,4.928,115,228,Valid
1267,54,4.724,111,194,Valid
1267,590,4.836,110,252,Valid
1268,118,4.742,115,203,Valid
1268,630,4.691,117,230,Valid
1269,134,4.597,120,191,Valid
1269,630,4.542,119,224,Valid
1270,190,4.638,105,259,Valid
1270,686,4.336,122,191,Valid
1271,174,4.211,122,194,Valid
1271,678,4.318,117,219,Valid
1272,174,4.206,125,157,Valid
1272,655,4.468,120,237,Valid
1273,151,4.605,120,250,Valid
1273,663,4.28,122,135,Valid
1274,135,4.59,117,296,Valid
1274,647,4.394,122,186,Valid
1275,135,4.826,122,241,Valid
1275,655,4.562,117,189,Valid
1276,135,4.554,120,239,Valid
1276,631,4.653,125,230,Valid
1277,119,4.643,120,210,Valid
1277,583,4.684,129,224,Valid
1278,79,4.74,120,247,Valid
1278,607,4.933,113,241,Valid
1279,119,5.149,119,229,Valid
1279,631,5.08,113,247,Valid
1280,159,4.704,115,189,Valid
1281,248,4.74,54,305,Valid
1281,744,6.063,117,475,Valid
1282,272,6.441,119,382,Valid
1282,784,6.383,120,249,Valid
1283,264,7.297,117,435,Valid
1283,784,7.717,117,411,Valid
1284,288,7.714,120,424,Valid
1284,784,7.422,122,308,Valid
1285,288,7.711,113,449,Valid
1285,808,7.333,120,327,Valid
1286,320,7.358,115,353,Valid
1286,832,7.653,115,421,Valid
1287,344,7.691,119,383,Valid
1287,848,7.402,120,323,Valid
1288,360,7.374,113,380,Valid
1288,880,7.63,115,423,Valid
1289,408,7.534,115,381,Valid
1289,904,7.602,120,393,Valid
1290,409,7.623,119,398,Valid
1290,921,7.742,115,427,Valid
1291,441,8.357,115,490,Valid
1291,929,8.418,127,384,Valid
1292,425,8.438,119,437,Valid
1292,937,8.519,115,434,Valid
1293,481,8.148,110,415,Valid
1294,41,7.711,107,378,Valid
1294,553,7.656,115,434,Valid
1295,97,6.754,115,228,Valid
1295,593,6.421,119,296,Valid
1296,121,5.621,117,184,Valid
1296,649,6.441,107,453,Valid
1297,185,6.83,115,411,Valid
1297,721,6.929,111,394,Valid
1298,241,7.099,115,360,Valid
1298,769,6.947,113,337,Valid
1299,289,7.231,115,421,Valid
1299,817,7.239,115,357,Valid
1300,346,7.325,111,378,Valid
1300,850,7.087,120,279,Valid
1301,346,7.178,119,385,Valid
1301,858,6.815,119,264,Valid
1302,354,6.967,115,414,Valid
1302,874,7.066,117,405,Valid
1303,402,7.046,115,356,Valid
1303,914,7.346,115,395,Valid
1304,426,6.883,120,301,Valid
1304,946,6.911,111,380,Valid
1305,474,6.589,117,254,Valid
1305,978,6.828,117,389,Valid
1306,490,7.069,117,415,Valid
1306,994,7.374,119,361,Valid
1307,498,7.399,119,347,Valid
1307,994,7.704,119,463,Valid
1308,506,7.841,119,421,Valid
1309,18,7.805,119,318,Valid
1309,515,7.897,117,414,Valid
1310,43,8.098,115,464,Valid
1310,571,7.691,111,373,Valid
1311,91,7.391,117,375,Valid
1311,619,7.148,115,343,Valid
1312,139,7.135,111,375,Valid
1312,659,7.155,115,387,Valid
1313,195,6.919,113,351,Valid
1313,739,6.645,111,286,Valid
1314,267,6.716,110,375,Valid
1314,795,6.736,113,389,Valid
1315,347,6.507,111,268,Valid
1315,875,6.556,110,387,Valid
1316,411,6.353,113,318,Valid
1316,955,5.954,110,248,Valid
1317,467,5.916,117,306,Valid
1318,3,6.226,110,399,Valid
1318,540,5.654,117,196,Valid
1319,52,5.39,115,212,Valid
1319,556,6.038,113,436,Valid
1320,84,6.375,117,362,Valid
1320,596,6.205,117,275,Valid
1321,100,6.058,119,298,Valid
1321,628,5.524,115,228,Valid
1322,140,5.387,115,283,Valid
1322,676,5.319,111,257,Valid
1323,204,5.598,111,341,Valid
1323,732,5.939,115,331,Valid
1324,252,6.419,113,362,Valid
1324,772,6.515,115,370,Valid
1325,292,6.368,117,318,Valid
1325,796,6.68,119,360,Valid
1326,308,7.061,115,436,Valid
1326,828,7.328,117,419,Valid
1327,349,7.226,115,348,Valid
1327,845,7.562,119,436,Valid
1328,365,7.955,115,471,Valid
1328,885,7.935,115,385,Valid
1329,389,7.788,119,433,Valid
1329,917,7.386,117,307,Valid
1330,413,7.427,117,401,Valid
1330,925,7.323,117,399,Valid
1331,437,7.033,119,321,Valid
1331,957,6.977,113,361,Valid
1332,477,6.906,117,379,Valid
1333,5,6.721,115,236,Valid
1333,509,6.792,117,337,Valid
1334,21,6.51,117,303,Valid
1334,565,6.452,110,316,Valid
1335,109,6.294,110,301,Valid
1335,621,6.36,115,349,Valid
1336,157,6.06,113,252,Valid
1336,678,5.936,113,305,Valid
1337,238,5.71,108,271,Valid
1337,782,5.667,110,250,Valid
1338,302,5.794,113,330,Valid
1338,822,6.015,117,319,Valid
1339,358,6.469,110,362,Valid
1339,870,6.286,120,260,Valid
1340,382,6.416,113,344,Valid
1340,926,6.718,111,372,Valid
1341,438,6.871,115,403,Valid
1481,925,7.376,,511,Valid
1482,413,7.678,120,402,Valid
1482,901,8.288,127,378,Valid
1483,389,9.053,119,476,Valid
1483,861,8.567,129,379,Valid
1484,334,8.621,129,411,Valid
1484,774,8.504,131,433,Valid
1485,254,8.74,127,399,Valid
1485,710,8.74,131,463,Valid
1486,182,8.9,127,417,Valid
1486,646,8.738,131,375,Valid
1487,118,8.448,125,380,Valid
1487,590,8.57,127,418,Valid
1488,78,8.471,122,423,Valid
1488,590,8.283,117,365,Valid
1489,110,8.481,117,360,Valid
1489,614,8.23,117,383,Valid
1490,150,8.225,110,382,Valid
1490,662,7.704,117,359,Valid
1491,198,7.8,113,372,Valid
1491,726,7.846,113,338,Valid
1492,246,7.816,115,352,Valid
1492,750,7.793,120,308,Valid
1493,255,7.838,119,347,Valid
1493,783,7.859,113,342,Valid
1494,303,7.737,115,328,Valid
1494,799,7.742,120,361,Valid
1495,343,7.976,110,335,Valid
1495,887,7.567,108,298,Valid
1496,439,7.605,108,321,Valid
1496,999,8.194,105,459,Valid
1497,583,8.019,104,343,Valid
1498,119,7.76,113,303,Valid
1498,687,7.986,102,402,Valid
1499,231,7.92,111,365,Valid
1499,783,7.981,108,377,Valid
1500,319,7.844,111,358,Valid
1500,831,8.075,117,408,Valid
1501,335,7.955,119,354,Valid
1501,839,8.354,119,405,Valid
1502,368,7.864,117,328,Valid
1502,864,7.795,117,322,Valid
1503,376,7.871,117,367,Valid
1503,896,7.859,115,361,Valid
1504,400,7.948,119,390,Valid
1504,912,8.379,115,449,Valid
1505,424,8.28,117,394,Valid
1505,952,8.125,117,358,Valid
1506,488,8.166,108,400,Valid
1507,16,7.757,117,335,Valid
1507,544,7.77,110,380,Valid
1508,72,7.849,115,381,Valid
1508,616,7.694,111,285,Valid
1509,184,8.021,102,383,Valid
1509,728,8.1,110,434,Valid
1510,264,7.971,117,312,Valid
1510,792,8.26,110,370,Valid
1511,329,8.776,111,439,Valid
1511,849,8.722,113,406,Valid
1512,393,8.984,108,495,Valid
1512,913,8.357,120,359,Valid
1513,409,8.572,119,409,Valid
1513,905,8.58,119,415,Valid
1514,425,8.298,119,370,Valid
1514,913,8.301,122,394,Valid
1515,417,8.237,119,367,Valid
1515,921,7.943,119,331,Valid
1516,433,8.412,113,473,Valid
1516,961,8.56,113,424,Valid
1517,473,8.316,117,403,Valid
1517,977,8.278,120,358,Valid
1518,473,8.44,119,436,Valid
1518,985,8.064,120,370,Valid
1519,521,8.435,108,404,Valid
1520,33,8.166,117,388,Valid
1520,529,7.757,125,345,Valid
1521,25,8.141,117,374,Valid
1521,530,8.278,119,390,Valid
1522,34,8.029,122,368,Valid
1522,538,8.237,117,401,Valid
1523,42,8.019,117,382,Valid
1523,546,7.826,122,363,Valid
1524,34,8.161,120,420,Valid
1524,530,8.138,120,403,Valid
1525,34,8.082,119,376,Valid
1525,530,8.438,120,444,Valid
1526,42,8.298,117,404,Valid
1526,546,8.199,120,367,Valid
1527,42,8.176,119,366,Valid
1527,530,8.136,122,411,Valid
1528,18,7.978,125,382,Valid
1528,530,7.915,115,358,Valid
1529,50,7.739,113,356,Valid
1529,538,7.671,122,412,Valid
1530,42,7.508,122,342,Valid
1530,515,8.09,122,432,Valid
1531,27,7.993,119,376,Valid
1531,547,8.199,113,432,Valid
1532,75,8.049,113,372,Valid
1532,587,7.884,119,378,Valid
1533,59,8.07,127,417,Valid
1533,563,7.986,119,386,Valid
1534,99,8.285,111,420,Valid
1534,635,8.43,110,422,Valid
1535,179,8.74,110,468,Valid
1535,699,8.517,117,390,Valid
1536,803,6.792,54,254,Valid
1537,723,5.431,67,34,Valid
1538,171,4.653,131,56,Valid
1538,595,4.46,133,211,Valid
1539,83,4.387,129,121,Valid
1539,524,4.282,133,127,Valid
1539,988,4.039,133,53,Valid
1540,428,4.295,129,144,Valid
1540,868,4.321,136,162,Valid
1541,348,4.27,127,146,Valid
1541,820,4.1,127,115,Valid
1542,300,4.11,125,101,Valid
1542,772,3.861,129,35,Valid
1543,676,3.086,65,90,Valid
1544,84,3.942,141,235,Valid
1544,548,4.13,133,139,Valid
1545,4,4.206,129,186,Valid
1545,484,4.028,129,100,Valid
1545,972,3.945,120,118,Valid
1546,420,4.034,131,140,Valid
1546,916,4.257,122,148,Valid
1547,444,4.689,108,271,Valid
1547,964,4.582,120,139,Valid
1548,469,4.549,117,145,Valid
1548,981,4.757,115,208,Valid
1549,493,4.801,119,182,Valid
1549,997,4.78,119,171,Valid
1550,493,4.719,122,144,Valid
1550,997,4.816,117,195,Valid
1551,509,4.884,119,170,Valid
1552,13,4.95,119,171,Valid
1552,501,4.948,120,187,Valid
1553,5,5.075,120,169,Valid
1553,533,5.263,110,249,Valid
1554,77,5.395,111,198,Valid
1554,597,5.306,115,198,Valid
1555,125,5.171,113,183,Valid
1555,637,4.905,117,196,Valid
1556,173,4.732,111,180,Valid
1556,701,4.638,113,162,Valid
1557,229,4.714,115,178,Valid
1557,741,4.895,115,213,Valid
1558,286,4.676,110,145,Valid
1558,782,4.519,122,163,Valid
1559,278,4.508,119,189,Valid
1559,798,4.613,113,205,Valid
1560,326,4.958,113,255,Valid
1560,862,4.905,113,196,Valid
1561,382,4.829,113,215,Valid
1561,902,4.75,117,182,Valid
1562,414,4.643,119,167,Valid
1562,910,4.547,120,140,Valid
1563,406,4.732,117,205,Valid
1563,926,4.765,119,180,Valid
1564,446,4.712,113,173,Valid
1564,958,4.747,117,193,Valid
1565,470,4.435,119,108,Valid
1565,990,4.59,113,190,Valid
1566,502,4.448,117,181,Valid
1566,990,4.333,125,139,Valid
1567,495,4.463,117,164,Valid
1567,983,4.592,122,207,Valid
1568,471,4.641,125,171,Valid
1568,967,4.93,119,223,Valid
1569,447,4.874,127,179,Valid
1569,919,4.91,125,181,Valid
1570,399,4.869,125,197,Valid
1570,871,4.773,127,188,Valid
1571,359,4.755,122,178,Valid
1571,839,4.658,127,168,Valid
1572,327,4.587,120,201,Valid
1572,823,4.463,122,161,Valid
1573,279,4.338,131,161,Valid
1573,767,4.582,120,211,Valid
1574,239,4.536,127,178,Valid
1574,719,4.389,127,127,Valid
1575,207,4.138,122,125,Valid
1575,687,4.128,122,166,Valid
1576,183,4.14,120,166,Valid
1576,680,4.166,120,171,Valid
1577,176,4.135,120,159,Valid
1577,672,4.26,120,174,Valid
1578,176,4.155,120,116,Valid
1578,664,4.168,120,160,Valid
1579,160,4.303,122,166,Valid
1579,672,4.257,117,148,Valid
1580,160,4.155,122,148,Valid
1580,656,4.155,119,165,Valid
1581,168,4.067,117,133,Valid
1581,656,4.155,122,183,Valid
1582,160,4.161,120,149,Valid
1582,648,3.914,127,89,Valid
1583,120,4.087,119,193,Valid
1583,624,4.097,120,178,Valid
1584,112,4.089,122,152,Valid
1584,616,4.191,119,169,Valid
1585,120,4.257,119,182,Valid
1585,609,4.219,125,166,Valid
1586,89,4.326,122,177,Valid
1586,561,4.13,129,130,Valid
1587,49,4.229,120,195,Valid
1587,545,4.31,122,142,Valid
1588,33,4.321,122,161,Valid
1588,521,4.318,120,165,Valid
1589,25,4.354,120,150,Valid
1589,513,4.249,122,154,Valid
1590,25,4.328,113,212,Valid
1590,537,4.605,119,195,Valid
1591,49,4.943,117,214,Valid
1591,537,4.948,122,205,Valid
1592,41,5.088,119,222,Valid
1592,545,5.164,119,227,Valid
1593,41,5.022,122,164,Valid
1593,529,4.953,122,165,Valid
1594,17,4.925,122,187,Valid
1594,514,4.907,120,200,Valid
1595,18,4.956,117,196,Valid
1595,506,4.849,122,201,Valid
1596,18,4.953,115,223,Valid
1596,506,4.829,127,184,Valid
1596,978,4.729,125,166,Valid
1597,466,4.798,122,183,Valid
1597,938,4.745,127,192,Valid
1598,434,4.542,125,134,Valid
1598,930,4.742,115,221,Valid
1599,410,4.656,129,176,Valid
1599,922,4.9,113,234,Valid
1600,402,4.821,127,179,Valid
1600,890,4.62,122,179,Valid
1601,362,4.729,127,212,Valid
1601,858,4.907,120,219,Valid
1602,362,4.9,120,156,Valid
1602,850,4.91,120,213,Valid
1603,338,5.062,122,239,Valid
1603,842,4.93,120,163,Valid
1604,339,4.849,119,195,Valid
1604,835,4.79,120,187,Valid
1605,331,4.829,120,208,Valid
1605,843,4.757,119,175,Valid
1606,339,4.625,120,153,Valid
1606,827,4.704,120,179,Valid
1607,323,4.737,120,179,Valid
1607,819,4.544,122,148,Valid
1608,299,4.478,122,194,Valid
1608,787,4.458,122,176,Valid
1609,283,4.188,122,150,Valid
1609,771,3.937,122,136,Valid
1610,275,3.383,122,74,Valid
1610,739,3.566,120,197,Valid
1611,251,3.518,119,136,Valid
1611,771,3.505,113,159,Valid
1612,283,3.406,120,123,Valid
1612,771,3.396,120,146,Valid
1613,268,3.315,120,146,Valid
1613,764,3.353,122,101,Valid
1614,228,3.317,129,96,Valid
1614,676,3.754,127,231,Valid
1615,172,3.592,129,106,Valid
1615,652,3.647,122,129,Valid
1616,124,3.785,125,146,Valid
1616,620,3.505,122,111,Valid
1617,92,3.142,125,113,Valid
1617,556,3.419,127,189,Valid
1618,20,3.769,131,173,Valid
1618,508,3.797,122,131,Valid
1618,932,3.482,141,139,Valid
1619,412,3.734,127,120,Valid
1619,884,3.515,127,115,Valid
1620,340,3.871,129,193,Valid
1620,836,3.947,122,149,Valid
1621,308,3.846,127,118,Valid
1621,780,4.011,125,166,Valid
1622,261,3.927,125,160,Valid
1622,733,3.917,129,134,Valid
1623,205,3.526,129,71,Valid
1623,629,3.393,138,102,Valid
1624,85,3.81,129,198,Valid
1624,525,3.292,144,53,Valid
1624,981,3.553,125,164,Valid
1625,469,3.366,125,121,Valid
1625,989,3.289,115,103,Valid
1626,445,3.386,129,148,Valid
1626,893,3.404,133,134,Valid
1627,365,3.477,127,154,Valid
1627,853,3.658,120,152,Valid
1628,341,4.079,122,215,Valid
1628,861,4.079,117,168,Valid
1629,381,3.99,115,140,Valid
1630,765,3.045,42,151,Valid
1631,189,3.584,147,261,Valid
1631,750,4.486,108,229,Valid
1632,294,5.387,108,315,Valid
1632,790,5.321,120,308,Valid
1633,326,5.504,115,276,Valid
1633,854,5.062,117,129,Valid
1634,390,4.227,111,75,Valid
1634,886,4.163,115,220,Valid
1635,366,4.768,122,314,Valid
1635,886,4.963,117,247,Valid
1636,446,5.26,105,313,Valid
1636,966,4.702,122,125,Valid
1637,454,4.961,117,258,Valid
1637,974,5.197,115,282,Valid
1638,470,5.39,120,300,Valid
1639,6,5.174,113,180,Valid
1639,518,5.072,115,219,Valid
1640,46,5.011,115,232,Valid
1640,566,5.032,115,206,Valid
1641,86,5.192,111,295,Valid
1641,615,5.375,115,276,Valid
1642,143,5.479,113,255,Valid
1642,671,5.329,113,249,Valid
1643,199,5.359,113,273,Valid
1643,743,5.354,108,272,Valid
1644,287,5.403,110,314,Valid
1644,823,5.423,113,272,Valid
1645,367,5.565,110,280,Valid
1645,903,5.357,111,245,Valid
1646,415,5.118,119,198,Valid
1646,919,5.103,117,236,Valid
1647,431,5.171,115,290,Valid
1647,967,5.1,113,242,Valid
1648,479,5.133,117,265,Valid
1648,999,5.151,115,273,Valid
1649,519,5.166,115,246,Valid
1650,47,5.375,111,301,Valid
1650,560,5.448,120,245,Valid
1651,80,5.57,113,254,Valid
1651,584,5.685,117,312,Valid
1652,128,5.906,110,354,Valid
1652,664,6.043,113,304,Valid
1653,200,6.005,111,266,Valid
1653,720,6.193,115,322,Valid
1654,256,6.121,111,287,Valid
1654,792,6.294,110,353,Valid
1655,336,6.322,111,331,Valid
1655,888,5.984,110,225,Valid
1656,408,6.005,111,323,Valid
1656,936,5.867,115,305,Valid
1657,464,5.911,111,325,Valid
1657,992,6.005,117,234,Valid
1658,512,6.086,113,308,Valid
1659,48,6.231,111,327,Valid
1659,585,6.215,110,335,Valid
1660,129,6.05,111,283,Valid
1660,673,5.814,110,285,Valid
1661,233,5.634,108,220,Valid
1661,769,5.855,108,330,Valid
1662,313,5.667,113,264,Valid
1662,849,5.644,110,268,Valid
1663,385,6.093,110,363,Valid
1663,937,6.172,110,308,Valid
1664,473,6.34,111,337,Valid
1665,25,6.353,107,334,Valid
1665,577,6.429,108,356,Valid
1666,137,6.469,108,309,Valid
1666,689,6.167,110,280,Valid
1667,233,6.289,108,323,Valid
1667,761,6.411,111,354,Valid
1668,306,6.022,113,271,Valid
1668,842,5.812,111,243,Valid
1669,386,6.002,107,334,Valid
1669,946,5.806,107,300,Valid
1670,482,5.651,113,285,Valid
1671,2,5.621,115,266,Valid
1671,522,5.791,115,279,Valid
1672,50,5.784,111,296,Valid
1672,578,5.687,115,298,Valid
1673,90,5.817,117,291,Valid
1673,626,5.857,111,293,Valid
1674,170,5.626,110,275,Valid
1674,706,5.456,111,252,Valid
1675,250,5.461,110,306,Valid
1675,786,5.438,111,279,Valid
1676,330,5.458,108,261,Valid
1676,866,5.497,111,294,Valid
1677,411,5.309,113,236,Valid
1677,931,5.133,115,228,Valid
1678,467,5.461,107,335,Valid
1679,35,5.354,108,284,Valid
1679,571,5.174,111,229,Valid
1680,99,5.243,111,282,Valid
1680,651,5.253,110,275,Valid
1681,187,5.342,110,271,Valid
1681,731,5.537,110,306,Valid
1682,267,5.418,113,290,Valid
1682,811,5.387,110,257,Valid
1683,339,5.479,111,282,Valid
1683,875,5.344,113,253,Valid
1684,411,5.161,111,251,Valid
